source_path,bytes,header_status,raw_rows_reused,adjusted_rows_reused,schema_issue,sha256
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-22.csv.gz,6287,required_keys_reused,170,0,,6f3e47a04970197f295a24a205e1b91e244605e854a9997ad715c2db5f441ec7
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-24.csv.gz,6645,required_keys_reused,181,0,,22d2dd0430052fafc2f3dcbcea60001375c4129209065107218a989baa551981
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-17.csv.gz,6463,required_keys_reused,177,0,,85fe34598c335bd48e197d17d07009d3a26b6ba56dc9db1b06fa8442cececfea
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-16.csv.gz,6520,required_keys_reused,172,0,,1eaa3462b9470b8f86be9f05bf0eb66a2eff4a4bd929c502382ae6f6363939ed
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-21.csv.gz,6239,required_keys_reused,170,0,,0712220f97450d9ab20aaef5c96cd13d6df5e9bbd6a491ccd6d3913e096c0671
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-23.csv.gz,6586,required_keys_reused,175,0,,e9afc6ae51aac84e5b3d2994cf99b4ce1382fd5b517553a949b867b6cec13447
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-25.csv.gz,6325,required_keys_reused,171,0,,0af378091417ec7032489b9b59d0f79ea7ede823d5f658b4a55b3e8659efd5f2
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-05.csv.gz,6696,required_keys_reused,173,0,,537ec59dfb2461df560c89056cc5b831713548a7a76b906e50aa6ee86d638223
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-29.csv.gz,6600,required_keys_reused,178,0,,a77d3e6d63b61ded27c32eb4971199203efb8724b97a7afa419a3d32e58b6db9
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-04.csv.gz,6392,required_keys_reused,172,0,,93704de2d39f40a758444f1a5e8c257487592cb62e85a5aa03799aff03fa7739
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-30.csv.gz,6568,required_keys_reused,178,0,,21e928e064b93407121c6a35c4607eb14d62446b440dc7162cec8b0c69735eca
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-07.csv.gz,6741,required_keys_reused,184,0,,a6d568a9d5aa7cf6b5a5b5cf82f8e2fa4dc6119435393ce3b06cf4b119110bfb
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-06.csv.gz,6731,required_keys_reused,184,0,,ecedc97eca61e47b4fd8bbf3b024c9f9ede41af6403003d00262be4643d58494
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-10-28.csv.gz,6606,required_keys_reused,172,0,,ff535087b303d6291f0dea960ebb70e979e1727feb7fbe74cf91e3e0b6ff416f
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-01.csv.gz,6371,required_keys_reused,172,0,,7de9dfa634baf845b31c4ebd4334a5ee6d9686fc0515e8ced6c6011f9a991acc
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-14.csv.gz,6990,required_keys_reused,193,0,,013eada52c8021e5092c085d53e3f57f17b50bd2cbd558bc45682692089c96c0
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-19.csv.gz,7073,required_keys_reused,187,0,,fb95a71864bb31063d42f939909fa167504ddea57c285610bfb9be3cf59636d9
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-18.csv.gz,6778,required_keys_reused,187,0,,adbca06b7c0b9c25ada3fd0ae59a7e8271def8c6ad3efa42ddf8fdff7afdf4bf
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-11.csv.gz,6630,required_keys_reused,182,0,,95da5f1e803a06ab4ec9f791f12cdd73c36651a4ba2dba3391c1bc902102c6df
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-12.csv.gz,6969,required_keys_reused,185,0,,432d1b9e29d41255ef8cc57ac981ace4dde4a28ef4bfd45c0bd31f4c522ef468
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-13.csv.gz,6972,required_keys_reused,193,0,,d939a5c7ee8d3ddcb654dbcd1a7507f69b2767afdd7fb63d85004b06f3cd7f25
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-15.csv.gz,6784,required_keys_reused,187,0,,78f24ccba38fa31de0953445090085313543f4219142da0437fab22ef3b03a20
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-08.csv.gz,6644,required_keys_reused,182,0,,a766d99810b37983ddaa8669e971d33fb26eace2136f5f8a12a997f55dc150b2
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-20.csv.gz,6997,required_keys_reused,195,0,,0c81b71a93cf05e7e2b51d6aec0b0b4a32c1f1da3bd4fb2ec1e956c5e3f33c9e
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-28.csv.gz,6973,required_keys_reused,192,0,,c9c44e46ecccb9a9f342e5afd93ebe084ce1e02a066d7626f7520e0263673887
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-29.csv.gz,6840,required_keys_reused,188,0,,b2c164847906764d5c8ebc5d8b55ce74a93461b0d6ed1b6314febfb5346ec244
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-21.csv.gz,7090,required_keys_reused,195,0,,62b3ccc65f94e039d3c4fe57a2b2b8428cd30d971ed68adba8b03c0a13ef1b75
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-25.csv.gz,7000,required_keys_reused,190,0,,40237a4f216f9af68769c6f800703d749fe92aa937ccb20a270bf11876f9ea86
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-27.csv.gz,6854,required_keys_reused,192,0,,28847528b02f713c597ca0bea3f652c902a3be282eb39de3f09e44e015cd5473
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-22.csv.gz,6748,required_keys_reused,187,0,,dc97ace02fe24033c3ec55fa52837372e4a219c07b2dce181650e69a42fd1bd6
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-11-26.csv.gz,6973,required_keys_reused,192,0,,b69db1c8b00fda523a9d4f5d3f128c36c9ad1908ac8d39822abafbabd3f9c7ac
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-02.csv.gz,7043,required_keys_reused,191,0,,89df8854410f365e1e464455d1a17b6ef45c9a56c930ff841252e5945568061f
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-06.csv.gz,6960,required_keys_reused,188,0,,54feb4a7cb48ed83a706fe6fb5c448a0f2e0d1d40662dec1c4adc45c7e94e05c
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-11.csv.gz,7273,required_keys_reused,196,0,,ecb12d721ff57465c828babdd8927a47b44b1692faad9f5c1f75740f974f58fb
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-03.csv.gz,7077,required_keys_reused,194,0,,a069faea837b692dcbd84772634379aeb6d11d7e2c1638508fb4dfa168b2d440
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-10.csv.gz,7215,required_keys_reused,196,0,,36179a780baba60099ba12ddcc19d47f60b58ed529b1c0d6344be923578ff50e
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-05.csv.gz,7171,required_keys_reused,195,0,,b2063806b393fe7ec5cc17ad95032e6de49d7b9b81d254a2f40c71abfe54117f
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-09.csv.gz,7225,required_keys_reused,189,0,,da8951770b173bd949c77a75deee11be58153f8614f7967899bee13def5270d3
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-12.csv.gz,7235,required_keys_reused,196,0,,d9b411e27e9a81fc09cf2623a7629b1fcbf24db8b3606d3d7b5cea9547339afe
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-04.csv.gz,7058,required_keys_reused,194,0,,032e34d1a5fa89301cee4930642f94cc9be93a2bcb83f296a4bfa4e00aec3d17
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-13.csv.gz,6925,required_keys_reused,187,0,,5e2a717a29eb9b84f26955ce28876bccc3d037fb3060ed8f97b4c1d2da5d0d8f
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-23.csv.gz,7055,required_keys_reused,183,0,,256d44e7d2370c1fd516c3d909681a4aa588a604a3473b17ba70b2fcb04c7d47
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-17.csv.gz,7120,required_keys_reused,191,0,,1c12e2775e983c1f59284308a82984b53d9c8134e0de491ec55a2d55e23a5743
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-18.csv.gz,7114,required_keys_reused,191,0,,24ae1c950579800bae1750c516512bbd28a25bf02e8101278fdfa7ff71c9dd76
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-24.csv.gz,7036,required_keys_reused,189,0,,2eed2cb0cae1e635d5de46da983d28ab902d3ae9ba127aa92b5cc7869c2b555a
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-20.csv.gz,6751,required_keys_reused,180,0,,320f5fcc423d9ad2f9f91c637590385069e62a0cf0308d6701e8cf570593fab2
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-16.csv.gz,7105,required_keys_reused,190,0,,3d1d72f75330bfd8ca098c77107c47f56562490e92b057da58c4f58b45c50128
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-19.csv.gz,7135,required_keys_reused,191,0,,dbd2209f834eaad58ebf1be6cae786e0ee6907cfc4a2683dc709a1035d788ebd
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-25.csv.gz,7037,required_keys_reused,189,0,,b89f8ee6a8907504b58a3e2f8d0524aa1be311b25193d3ccb21e79634004772e
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-27.csv.gz,6912,required_keys_reused,189,0,,ddbadb1d48baa02fd4fb2a0c5dedab2ae42589b3dc15add03889e6759b484255
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-02.csv.gz,7124,required_keys_reused,189,0,,7daa5bc698f311e2a2ee1f7d32f6c05ff07f96ec5349fa32eab1f1a3f8564a79
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-03.csv.gz,7049,required_keys_reused,183,0,,ea37eaf19e836514c54fefa302c0a0c44b30dd6ce3190eaeb0cd60681a7e909e
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-06.csv.gz,7079,required_keys_reused,189,0,,d9361f54de7f46cc26aeab0eefc76fb6bea7897260b5b088c39835e8914339cc
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-30.csv.gz,6988,required_keys_reused,189,0,,302df1d9a19e1df4f7b95125ae9dfa3da95f333d6c1b672c1024b64526b621ff
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-31.csv.gz,7025,required_keys_reused,189,0,,ac75c82f5dd86e205c29115a32382f1311654743665cb3c3f10d7a8ddb16e8ba
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-07.csv.gz,7040,required_keys_reused,189,0,,e153332571a295c8eb6216980866f67895a0fa66b38c390fba604c1905e9cf59
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2024-12-26.csv.gz,7127,required_keys_reused,189,0,,61853a2532c95eb3fd3e45b7934cc8f4cf61ad00472e58eee26e14d1381cad75
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-15.csv.gz,6989,required_keys_reused,188,0,,bbf407cc5b0b4c6affd98fb59c443cb04c8e6371d70121e7aacea0fc074f7401
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-10.csv.gz,7040,required_keys_reused,184,0,,7bef4fda176439d40cb2aabfc8ab449fe40b1c059a454df274313ec8fd220855
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-13.csv.gz,7067,required_keys_reused,188,0,,ac50376a679e0e739e544e8ff6f45ebe6222510e25bd7041e2cebe73ef496f06
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-08.csv.gz,7088,required_keys_reused,189,0,,88b95d09387d292e7da84a83233fcd583a3c0994ab6e79af997513e23dc4a4db
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-17.csv.gz,6840,required_keys_reused,182,0,,0eaa653b12a269f2b03ef13cd1521f9af9f54f72118f671ae45dc3c8bb1a0120
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-16.csv.gz,7029,required_keys_reused,188,0,,30eb4fc929def4e782188db42d3bf77adc2dd31266d5d3f723bfaaa6fdeb43d1
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-14.csv.gz,6953,required_keys_reused,188,0,,1f2db5bb91325a542334c59a514f032538995080bdc350a517fcdee095f3e1bd
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-09.csv.gz,7128,required_keys_reused,189,0,,61daea2f5d0f8f03902e03fea239fe04f9ce0676a58a05c2859bf7de0b9917d3
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-22.csv.gz,6478,required_keys_reused,173,0,,156646aefc070b9e5bf0d8fc6c32ecb5bbfb514a10768ed787ff7dec00ff71cd
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-20.csv.gz,6822,required_keys_reused,184,0,,270844e966dd7ed5a44ef80412982f8c46d8670060065e38bdc520ab1e8a6761
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-04.csv.gz,6747,required_keys_reused,180,0,,96de77f09d75fa6bcbc8f43e79088c91f7bf2cfe99b1c10a6040b77875160f21
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-03.csv.gz,6808,required_keys_reused,177,0,,a1ce04feeb7436814ee85c6558ecd1deaeb7105460e4d4fe05497e3a2450eeff
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-01-21.csv.gz,6805,required_keys_reused,184,0,,198ccdc46a9fd9c26634427479563281051988958fcf476fd8f7ffb49a0f9de5
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-07.csv.gz,6402,required_keys_reused,171,0,,9cb44b5fa212c1a7f56c232362f27288d8c06a4fc7947154790f969b9f325eae
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-05.csv.gz,6748,required_keys_reused,180,0,,f56d6d3bdd732eebd659fdfeb7bcdab4f34b2cb5c2e7f20824a75110ede76fd5
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-06.csv.gz,6735,required_keys_reused,180,0,,ce335ae32c3e5f5ec22d26f7f33cbe44cb049bfd27d828d135b9413053989974
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-18.csv.gz,6631,required_keys_reused,175,0,,01217b98ce8d36f84bf85e11f2d46b9c8f8ce82e67a56f3cf9ec42c3f5a47f2e
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-12.csv.gz,6572,required_keys_reused,177,0,,53723bff6258746a4592f5f61f806caace24212748cddc50fdc333a5fae116ed
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-11.csv.gz,6624,required_keys_reused,177,0,,8973df9197beb3aced34185fb29636e868bbe7f983bd310e4b9d78e8e885174c
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_exact_primary80_raw_hlc_warmup_gap_fill_20260711\checkpoints\raw_hlc_warmup\TWSE\2025-02-17.csv.gz,6600,required_keys_reused,169,0,,fae0889b53152f99ccc161bc1f1bb957fd68845f0f7d8957d9ff1c316c269d0f
