evidence_id,symbol,ticker,exchange,name,theme,subtheme,membership_role,effective_start,effective_end,source_date,source_type,source_title,source_url,source_publisher,source_license_status,evidence_quote_or_summary,confidence,confidence_reason,collector,review_status,reviewer,reviewed_at,usable_for_formal_replay,notes
TMEM-V2-BATCH04-2357-AISERVER-ANNUAL-2021,2357,2357.TW,TWSE,華碩,AI伺服器/ODM,伺服器/品牌硬體,formal_universe_member,2022-06-08,,2022-06-08,company_annual_report,華碩 2021 股東會年報 identifies AI伺服器/ODM-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=2357&filename=2021_2357_20220608F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,enbook 17 Fold OLED、電競潮流筆電ROG Zephyrus G14 AW SE、極致水冷工藝的ROG Maximus Z690 Extreme Glacial主機板、風冷暨水冷散熱ROG STRIX LC RTX3080TI O12G電競顯示卡、商用筆電ExpertBook B5系 列、電競手機ROG Phone 5系列、世界首款1440p/360Hz電競螢幕ROG Swift 360Hz PG27AQN及高效能運 算伺服器ESC8000A-E11。 致股東報告書 2021 ANNUAL REPORT 壹 3 華碩亦推出多項奠基於設計思維，整合軟硬體及AI技術的智能應用創新，如具備超頻、散熱、網路及內建音訊 等四大智能應用的AI主機板，創作者筆電的「ASUS Dial繪圖旋鈕」，電競耳機及鍵盤週邊產品內建「AniMe Matrix™」ROG動態編程LED顯示器，以及智慧製造領域的瑕疵檢測方案，智慧醫療領域的Miraico ICD-10智 慧編碼、Lumos醫療大數據平台、xHIS次世代醫療資訊系統、AI影像輔助診斷、智慧穿戴裝置、可攜式超音 波等智慧健康解決方案。 領先提出永續承諾及減碳路徑，建立先進資安防護水準 華碩推動崇本務實的永續策略，提出「數據化衡量、科技化管理，以核心競爭力建構企業永續價值」，聚焦氣 候行動、循環經濟、責任製造與價值創造四大主軸，基於科學基礎的減量路徑，以提高能源效率、擴大再生能 源使用、移除剩餘排放量等三階段步驟，建構華碩氣候行動。承諾2030年台灣100%使用再生能源，2035年 全球營運單位100%使用再生能源，並逐步推動整體價值鏈邁向淨零。近年華碩獲頒亞洲年度最佳社會責任企 業獎、ISS(Institutional Shareholder Services)ESG企業評比-最佳等級(Prime)，入選摩根史坦利全球永續指 數成分股、倫敦金融時報新興市場永續指數成分股及台灣永續指數。 關於資安風控議題，華碩已設立資訊安全專責單位與資訊安全長，獲頒ISO 2700,high,"Official MOPS annual report is dated and contains AI伺服器/ODM-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch04 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH04-2382-AISERVER-ANNUAL-2021,2382,2382.TW,TWSE,廣達,AI伺服器/ODM,AI 伺服器 ODM,formal_universe_member,2022-06-17,,2022-06-17,company_annual_report,廣達 2021 股東會年報 identifies AI伺服器/ODM-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=2382&filename=2021_2382_20220617F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"入量產，泰國生產基地亦穩定發揮效能，搭配中國製造城，輔以優化亞洲、美 洲、歐洲等地之既有生產及服務據點，精進製造技術，把「合理化、自動化、智能 化」導入各個作業面向，推展全智慧製造，提升生產效能。 營運展望 廣達以不斷的智慧創新，在技術快速更迭的科技產業持續取得領先。自 1988年 創立迄今，從第一個十年的「 Mobile Computing 」、第二個十年的「 Cloud Computing」，從筆記型電腦 (Notebook)拓展至雲端運算設備 (Cloud Server)，我們都 成功在新的科技領域成為業界標竿。展望未來十年，將是「 Computing」與 「Connectivity」深度結合以發展各種創新應用的黃金時代，我們亦成竹在胸，準備 迎接「Metaverse Computing」的新紀元。 -1- 廣達每一個佈局都是超過十年的醞釀，從打基礎、做應用、等待消費者行為改 變，直到市場爆發，成為好的商業模式。我們要善用過去所累積的核心能力，為各 式各樣的智慧應用研發最適當的科技工具（Tools for SMART X），提供能夠真正深 入真實生活解決問題與痛點的解決方案。 著眼未來科技應用與商業模式的變革，我們必須在雲端運算的基礎上精益求 精，順利銜接「Super Computing」（超高速運算）與「Hyper Connectivity」（超級 連結）的匯流，為客戶提供智慧轉型的解決方案。同時，透過積極投資、研發各種 新科技、新技術、新工具、新方法，在5G所開啟的超高速網路連結、萬物聯網世界 裡，成為「智能工具提供者」之中的翹楚。 廣達聚焦發展「 Tools for SMART X 」，切入AI時代三大應用領域 --「Smart Medicine, Smart Manufacturing, Smart Mobility 」（智慧醫療、智慧製造、智慧移 動），洞察技術和創新趨勢，在科技應用創新、使用者行為改變、營運模式革新交 匯的關口精準卡位，提供智慧解決方案的工具，掌握關鍵商機。 為了蓄積未來成長能",high,"Official MOPS annual report is dated and contains AI伺服器/ODM-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch04 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH04-3231-AISERVER-ANNUAL-2021,3231,3231.TW,TWSE,緯創,AI伺服器/ODM,AI 伺服器 ODM,formal_universe_member,2022-06-17,,2022-06-17,company_annual_report,緯創 2021 股東會年報 identifies AI伺服器/ODM-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=3231&filename=2021_3231_20220617F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,已趨穩 固，反映在敏捷效能與多角化經營上。而在與社會永續共生的理念下，今年將聚焦於五大營 運方向，分述如下： (1) 優化全球佈局策略 因應客戶需求及環境情勢的快速變化，策略性整合多地資源，善用各廠本地優勢， 以達到最佳成本控管及整體管理效率的提升。越南廠已順利完工投入生產，墨西哥 擴廠工程亦開始進行，預計今年可完工並投入營運，印度廠及馬來西亞廠不畏疫情 影響，維持正常營運。 (2) 積極開發新技術及產品 近年來投入高速繪圖晶片加速卡及伺服器產品線，在人工智慧廣泛導入各領域的趨 勢下，預期能有快速顯著的成長。在智慧車聯網及新能源車的看漲情勢中，也積極 投入車用電子模組以及顯示器市場。在全球多個主要經濟體中取得專利權，今(111) 年首度獲選為科睿唯安全球百大創新機構，研發創新成果及實力深獲國際肯定。 (3) 新創事業投資及發展 著眼於新世代的商業模式與創新企業價值，聚焦企業缐 上學習、智慧醫療、5G+AI 智能應用及製造SaaS平台服務等產業。重視人才培育與團隊學習，並導入數位力管 理，持續優化平台服務與用戶體驗價值，提供差異化服務與呈現價值創新。 (4) 深化數位轉型 多年來積極導入數位技術及人工智慧，善用數位技術以優化內部各項系統，目前已 初見成效，現更致力於全球廠區的導入，達到一致化的同步運作管理，藉助數位能 力提升各項績效指標。以生產數位 AIoT Devices( 智能物聯網裝置)為主的昆山廠更獲 選為WEF 世界經濟論壇燈塔工廠，此殊榮正代表著以尖端科技推動數位轉型的關鍵 里程碑。 (5) 提升ESG能見度與競爭力 以環境保護、社會共融、公司治理及創新價值(ESGI)為四大永續發展主軸，逐步建立 完整以及具差異化之永續發展策略，並針對各項永續議題制定短、中、長期指標與 目標，以及執行具體行動計畫，並透過定期檢視執行成效，以深化永續管理作為， 落實永續發展之承諾。 未來展望 緯創以「創新而永續」為未來願景，正式開啟第三個十年，邁向下一個嶄新階段。期望 加速全球化的佈局、強化新技術研發與應用、深化數位轉,high,"Official MOPS annual report is dated and contains AI伺服器/ODM-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch04 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH04-6669-AISERVER-ANNUAL-2021,6669,6669.TW,TWSE,緯穎,AI伺服器/ODM,AI 伺服器整機,formal_universe_member,2022-05-31,,2022-05-31,company_annual_report,緯穎 2021 股東會年報 identifies AI伺服器/ODM-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=6669&filename=2021_6669_20220531F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,二、110年度個體財務報告暨會計師查核報告 ................................................................... 159 壹、致股東報告書 一、上一年度(110年)營業結果 (一) 營業計畫實施成果 110年全球依舊籠罩在新冠病毒疫情的威脅下，而台灣五月至七月三級警戒期 間，緯穎同仁全員在家工作(Work From Home) ，所幸緯穎已超前部署，於公司成 立之初即以「雲端優先，零企業機房」為策略，陸續投入全雲化企業應用系統、 區塊鏈 (Block Chain) 供應鏈管理、自主化智慧製造與混和雲資安防禦體系等資訊 系統等創新技術的導入，因此在緯穎全員在家工作期間，仍可維持正常營運，不 受影響。首屆數位轉型鼎革獎，緯穎獲頒綜合數位轉型獎製造業先鋒組首獎。 然而 110 年挑戰不僅僅如此，疫情所導致的缺料、缺工、塞港等再加上極端 氣候等影響，導致整體供應鏈不順，在供需失衡的狀況下，無法完全滿足客戶強 勁的需求，然而在全體同仁的努力下，110年仍持續成長，營運規模創下歷史新高， 實在是不容易但成果豐碩的一年。 在永續發展方面，緯穎也在 110 年 3 月設置「企業永續發展委員會」並訂定 相關組織規程。在環境方面，緯穎回應聯合國永續發展目標第 14 項(SDG14)，保 育及永續利用海洋生態系，於宜蘭五結鄉鄰近海岸第一線種植 800 棵樹，將可阻 擋強烈的東北季風、海上的鹽分、飛沙對內陸的衝擊，以保障社區居民的生活品 質。在公司治理方面，為提升對利害關係人之透明度及並提早符合主管機關對於 公司治理的藍圖，緯穎及早於111年 1 月公布 110年度之財務自結數，另外緯穎第 一次參加臺灣證券交易所第七屆公司治理評鑑結果，即達到上市公司前 6%~20% 的佳績，而第十四屆 TCSA 企業永續報告獎，緯穎獲得電子資訊製造業金獎的肯 定。也因為我們在 ESG 的優秀表現，於 110年被納入了「臺灣永續指數」及「臺 灣公司治理 100 指數」成分股。 (二) 預,high,"Official MOPS annual report is dated and contains AI伺服器/ODM-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch04 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH05-2308-POWERBBU-ANNUAL-2021,2308,2308.TW,TWSE,台達電,電源/BBU,伺服器電源/電源管理,formal_universe_member,2022-06-14,,2022-06-14,company_annual_report,台達電 2021 股東會年報 identifies 電源/BBU-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=2308&filename=2021_2308_20220614F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"Ḳ憸坴ⷌ⅞Ə㜓暭⛿ᾄ岮䔉⎱岇ₜḲ『峑˚䉠『⎱梏暑⎱⅓ℨ⃠‣䬰䴁Ḳ⟡䣵⇭桅Ə⅝⅓ℨ⃠ ‣䛟旃岮姱媲婚 ⹛⺍⏯὜岈⋀⠘␱昫娢⌨ṳ˚ ᷰ ˛   344 ELTEK POWER FRANCE SAS ELTEK MEA DMCC ELTEK KENYA LIMITED ELTEK WEST AFRICA LIMITED Eltek Italia S.r.l. Delta Electronics (Sweden) AB Eltek Power (UK) Ltd. Trihedral Inc. Amerlux Lighting Asia, LLC 䬰 Ḕ总曢态傈Ụ㛰昷⅓⏟䬰 Trihedral UK Limited Delta Electronics (Americas) Ltd. Delta Solar Solutions LLC 䬰 OOO Eltek DELTA ELECTRONICS HOLDING (USA) INC. DELTA ELECTRONICS (USA) INC 䬰 Delta Electronics (Czech Republic), spol. s.r.o. Delta Solutions (Finland) Oy Delta Electronics (Italy) S.r.l. Delta Electronics Solutions (Spain) SL Delta Electronics (Poland) Sp. z o.o. Eltek AS 檿孤䦸㉧傈Ụ㛰昷⅓⏟ 㖗〄Ị䦸㉧傈Ụ㛰昷⅓⏟ Wellstates Investment, LLC Vivotek USA, Inc. 㬷䉠㖖傈Ụ㛰昷⅓⏟ Delta Greentech Electronics Industry LLC Delta Electronics (H.K.) Ltd. DELTA ELECTRONICS BRASIL LTDA Delta Greentech (Brasil) S. A. Delta Ameri",high,"Official MOPS annual report is dated and contains 電源/BBU-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch05 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH05-2457-POWERBBU-ANNUAL-2021,2457,2457.TW,TWSE,飛宏,電源/BBU,電源供應器,formal_universe_member,2022-06-08,,2022-06-08,company_annual_report,飛宏 2021 股東會年報 identifies 電源/BBU-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=2457&filename=2021_2457_20220608F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"運價倍數上漲、及船期無法掌控，再加上 零組件特別是功率半導體嚴重缺料及價格飆漲等挑戰，考驗著產業是否有足夠韌性去迎戰以 「變」為常態的市場。本公司持續耕耘先進技術與新產品開發，以因應外在產業環境及需求變 化並同步積極規劃切入新興與利基型市場應用，透過近年來所逐一整合與更新資訊平台，連結 各項所收集內部大數據及市場商情，分析潛在問題進行即時改善，追蹤市場趨勢提前進行規 劃，以提升競爭力與整體毛利空間，維持穩健的財務結構，以持續鞏固本公司在電源產業之地 位；茲將本公司一一○年度之營運狀況及一一一年度營業計劃報告如下： 一、一一○年度營業報告 (一)營業計畫實施成果及預算執行情形 本公司一一○年度營業收入淨額為 12,284,041 仟元，較一○九年度營業收入淨額為 9,243,618 仟元，增加約 32.9％；一一○年度稅後淨損 312,600 仟元，較一○九年度 稅後淨損 154,594 仟元，虧損增加約 102.2％。 整體之獲利並未能達成內部設定目標。 (二)財務收支及獲利能力分析 1.財務收支分析 年度 項目 一○九年度 一一○年度 變動% 營業外收入及支出 219,189 41,374 (81.12) 本公司一一○年度營業外收入及支出較一○九年度減少，主要係因一○九年度為因 應疫情影響，取得政府薪資及營運資金等紓困補貼所致，而本期無此情形。 2.獲利能力分析 年度 分析項目 一○九年度 一一○年度 獲 利 能 力 資產報酬率(%) (1.37) (2.34) 股東權益報酬率(%) (3.20) (5.91) 占實收資 本比率(%) 營業淨損 (11.03) (9.04) 稅前淨損 (4.54) (7.94) 純益率 ( % ) (1.67) (2.54) 每股虧損(元)(註) (0.46) (0.92) 註：每股虧損已考慮歷年無償配股而追溯調整。 -1- (三)研究發展狀況 1.專注綠色效能產品開發設計 (1)水冷雙向充電技術研發：進行電源模塊設計(包含功率半導體模組化設計、雙向 PFC 研發設計、雙向 ",high,"Official MOPS annual report is dated and contains 電源/BBU-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch05 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH05-3015-POWERBBU-ANNUAL-2021,3015,3015.TW,TWSE,全漢,電源/BBU,電源供應器,formal_universe_member,2022-06-09,,2022-06-09,company_annual_report,全漢 2021 股東會年報 identifies 電源/BBU-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=3015&filename=2021_3015_20220609F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"…………………………………………………...………245 五、 最近年度及截至年報刊印日止 ， 如發生本法第三十六條第三項第二款所定對股東權益或.. 證券價格有重大影響之事項…………………………...…………………………….…..…245 壹、致股東報告書 各位股東女士、先生，大家好： 110 年度全球疫情依然嚴峻 ， 地緣政治衝突以及半導體供應鏈紊亂導致部分材料短缺 ， 價格高漲。雲端以及網通設備因 CPU 和 GPU 功率需求使相關電源產品有數量和毛利提升的 趨勢。全漢企業積極順應局勢，修改備料政策以及調整產品組態，促使整體營收較前年度 成長 13%達到約 167 億，網通雲端、工業用產品佔整體營收超過60%，整體銷售電源數量達 近 2,120 萬台，超出預期的目標 2,090 萬台。玆將 110 年度營運成果及 111 年度營運展望 分別說明如下： 一、110 年度營運結果 (一)營業計畫實施成果 全漢 110 年度合併營業收入為新台幣 16,650,252 千元 ， 相較109 年度合併營 業收入新台幣 14,796,460 千元增加 13%；110 年度稅前純益為新台幣 960,600 千 元，相較 109 年度稅前純益新台幣 934,044 千元增加 3%；110 年度稅後純益為新 台幣801,279 千元，相較109 年度稅後純益新台幣 692,075 千元增加 16%；110 年 度稅前及稅後基本每股盈餘分別為 4.67 及 4.03 元。 單位：新台幣千元；% 項目 110 年度 109 年度 增(減)金額 變動比率 % 營業收入 16,650,252 14,796,460 1,853,792 12.53% 營業毛利 2,424,205 2,063,548 360,657 17.48% 營 業 ( 損 ) 益 671,909 462,337 209,572 45.33% 營 業 外 收 支 288,691 471,707 (183,016) (38.80%) 稅前純益 960,600 934,",high,"Official MOPS annual report is dated and contains 電源/BBU-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch05 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH05-3211-POWERBBU-ANNUAL-2021,3211,3211.TWO,TPEx,順達,電源/BBU,電池模組,formal_universe_member,2022-06-06,,2022-06-06,company_annual_report,順達 2021 股東會年報 identifies 電源/BBU-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=3211&filename=2021_3211_20220606F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"ᔼᕉნϐቹៜ (΋)ว৖฼ౣ 1ǵуೲ Non-ITǶ 2ගϲǶ 3໒วᆶғౢૈΚǶ 4ӝբว৖Ƕ (Β)ೕᕉნϷᕴᡏ࿶ᔼᕉნϐቹៜ 1ǵόճӢન (1)ௗΓπԋҁ΢ᅍǶ (2)લ(ߏ อ)਑ǵ༞ෝǵૈ઻ᆅ௓Ϸ೯ᑩ฻Ǵ೿ёૈჹᔼၮ೷ԋόճቹៜǶ (3)ύऍಥႋஒӆቹៜӄౚϩ ǵಃ 5 ж(5G)ǵAIǴᝄख़ ଯǶ (4)॥ᓀ೴ᅌϲଯǶ 2ǵԖճӢન (1)ុӸӧǴԖճ฽૶ Ƕ (2)ǵ ᓯૈႝԣ ৖Ƕ (3)Ǵ Ԗճ஥୏ഢҔႝԣኳಔ (BBU)όᘐႝႝԣኳಔ(UPS)୘ᐒǶ 2 ܿި ӵཀ ܴ 3 ມມǵϦљᙁϟ ΋ǵ೛ҥВයǺ҇୯ 87 ԃ 7 Д 15 В ॠ 87 ԃ 7ҽԖज़ϦљǴၗҁᚐ 5,000 щϡǴЬ ႝတϷЋᐒҔᙻణႝԣಔǵ᎖ႝԣಔǶ 87 ԃ 9ҽԖज़ϦљǶ 89 ԃ 12 Д ೯ၸ ISO 9001 ୯ሞᇡ᛾Ƕ 90 ԃ 3 Д ೛ҥ Dynapack Technologies (Cayman) Corporationၗε מࣽ( ᝵Ԁ)ި࡭100%Ƕ 90 ԃ 8ቚၗ 45,000ࣁ50,000 щϡǶ ҽԖज़ϦљǶ 91 ԃ 4 Д πቷᎂԿਲ༜ᑜᓫξπ཰୔Ƕ 91 ԃ 6Ƕ 91 ԃ 8ቚၗ 100,000ࣁ150,000 щϡǶ ӧӦᎂԿਲ༜ᑜਲ ༜ѱᑫ๮ၡ 21ࡅ1 ဦ 4 ኴǶ ள୯ሞεቷ HP Ϧљᇡ᛾೯ၸǶ 91 ԃ 10 Д PDAள୯ሞεቷ HTC Ϧљᇡ᛾೯ၸǶ 91 ԃ 12ቚၗ 100,000ࣁ250,000 щϡǶ 92 ԃ 7ᎩϷၗҁϦᑈᙯቚၗ 78,000ࣁ328,000 щϡǶ 92 ԃ 10εቷᆘՅუՔᇡ᛾೯ၸǶ 93 ԃ 3ቚၗ 49,800ࣁ377,800 щϡǶ 93 ԃ 8ᎩϷၗҁϦᑈᙯቚၗ 122,200ࣁ500,000 щϡǶ 93 ԃ 9ளऍ୯୯ሞεቷ Apple Ϧљᇡ᛾೯ၸǶ 93 ԃ 11౻΢ᘕ௠จǶ 93 ԃ 11಍ ISO14001 ୯ሞᇡ᛾Ƕ 93 ԃ 12 Д ೯ၸ OHSAS 18001಍ᇡ ᛾Ƕ 94 ԃ 6Ꭹᙯቚၗ 85",high,"Official MOPS annual report is dated and contains 電源/BBU-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch05 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH05-3323-POWERBBU-ANNUAL-2021,3323,3323.TWO,TPEx,加百裕,電源/BBU,電池模組,formal_universe_member,2022-06-15,,2022-06-15,company_annual_report,加百裕 2021 股東會年報 identifies 電源/BBU-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=3323&filename=2021_3323_20220615F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"證券價格有重大影響事項 --- 215 壹、致股東報告書： 各位股東女士、先生： 首先感謝各位股東蒞臨參加本公司111年股東常會。 茲將110年度營業結果及111年度營業展望報告如下： 一、 110年度營業結果 （一）營業計畫實施成果 1 1 0 年度合併營收新台幣 139.54 億元，較 109年度 121.67 億元， 營收成長 14.69% ，隨著疫情逐漸解封，居家辦公及遠距教學需 求成長減弱，致整體營收成長趨緩。 (1) 筆記型電池模組在各國逐漸解封情形之下，居家辦公及遠距 教學需求自 110年 Q3開始逐漸減緩，致營收較去年同期微幅 成長。 (2) 網通產品電池模組，因客戶受疫情影響停工及缺料等因素，出貨 減緩。 (3) 電動工具機及園藝產品電池組銷售狀況穩定成長為營收成長 主要來源。 (4) 電動輔助自行車成功佈局， 110年下半年陸續量產出貨，挹 注部份營收及獲利，未來仍會持續開拓海外儲能應用等 產品，保持整體銷售持續上升。 （二）預算執行情形 本公司 110年度未公告財務預測。 （三）財務收支及獲利分析 ( 1 ) 110 年合併營運狀況彙總如下： 項目 110 年度 109 年度 營業收入淨額 13,954,161 12,167,424 營業成本 12,804,023 10,951,981 營業毛利 1,150,138 1,215,443 營業費用 804,531 776,329 營業淨利 345,607 439,114 營業外收支合計 19,507 9,856 稅前淨利 365,114 448,970 所得稅費用 111,038 112,416 稅後淨利 254,076 336,554 -1- 每股盈餘(元) 3.16 4.14 (2)財務收支及獲利能力分析 項目 110 年度 109 年度 資產報酬率% 3.60% 5.48% 股東權益報酬率% 10.21% 14.14% 營業淨利佔實收資本額% 43.03% 54.68% 稅前淨利佔實收資本額% 45.46% 55.90% 純益率% 1.",high,"Official MOPS annual report is dated and contains 電源/BBU-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch05 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH05-4931-POWERBBU-ANNUAL-2021,4931,4931.TWO,TPEx,新盛力,電源/BBU,電池模組/BBU,formal_universe_member,2022-06-28,,2022-06-28,company_annual_report,新盛力 2021 股東會年報 identifies 電源/BBU-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=4931&filename=2021_4931_20220628F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"茲說明一百一十年度營業計畫實施成果及今年度營業計畫如下： 一、 一百一十年度營業報告 (一)營業計劃實施成果 本公司ㄧ百ㄧ十年度營收淨額為新台幣 1,494,870 仟元，較一○九年度營收淨額 新台幣 1,626,744 仟元衰退 8.1%；ㄧ百ㄧ十年度稅後淨損為新台幣 39,667 仟元，較 一○九年度稅後淨利新台幣 63,245 仟元衰退，營收及獲利衰退原因，係受到原料缺 料、漲價與生產線缺工影響所致。在產品銷售上，則以電動手工具、不斷電電池備援 系統及輕型電動車為主，銷售地區主要為歐、美等外銷市場，ㄧ百ㄧ十年度外銷比率 約佔營收淨額的85.7%。 (二)預算執行情形：本公司一百一十年度並未公告年度財務預測。 (三)財務收支及獲利能力分析 單位：新台幣千元 年度 110 年度 109 年度 營業活動之淨現金流入（出） (418,945) 123,629 投資活動之淨現金流出 (29,519) (51,612) 融資活動之淨現金流出 (42,362) (98,006) 資產報酬率（%） -2.88 4.61 股東權益報酬率（%） -6.28 6.44 占實收資本額比率% 營業利益 -7.08 12.83 稅前淨利 -7.72 13.27 純益率（%） -2.65 3.89 每股盈餘(損失)（元） -0.63 1.02 (四)研究發展狀況 本公司一百一十年度持續投入核心技術研發，全年度的研發支出佔當年度營收的 4%，主要的開發項目如下： 1. 資料中心使用之不斷電系統、伺服器備援用鋰離子電池組。 2. 電動自行車、電動代步車、冷凍配送車用鋰離子電池組。 3. 電動手工具用鋰離子電池組。 4. 無人機、船用鋰離子電池組。 項目 2 二、 一百一十一年度營業計畫概要 (一)經營方針 對於ㄧ百ㄧ十ㄧ年的展望，預期缺料、缺工的影響應該還會繼續，長期來看，缺 料問題或會舒緩，可是台灣缺工的問題不易解決，本公司將及早因應，將風險降至最 低。至於產品市場方面，本公司仍會持續專注在電動手工具、不斷電電池備援系統及 輕型電動車三",high,"Official MOPS annual report is dated and contains 電源/BBU-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch05 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
TMEM-V2-BATCH05-6412-POWERBBU-ANNUAL-2021,6412,6412.TW,TWSE,群電,電源/BBU,電源供應器,formal_universe_member,2022-06-08,,2022-06-08,company_annual_report,群電 2021 股東會年報 identifies 電源/BBU-related business,https://doc.twse.com.tw/server-java/t57sb01?step=9&kind=F&co_id=6412&filename=2021_6412_20220608F04.pdf,公開資訊觀測站 / TWSE MOPS,public_source_reference_only,"ҽԖज़Ϧљ! ! Chicony Power Technology Co., Ltd. ࡋ ԃ ൔ ύ๮҇୯΋΋΋ԃϖДϖВ тӑ 年報查詢網址： 股票代號：6412 公開資訊觀測站 網址：http://mops.twse.com.tw/ 本公司網址：http://www.chiconypower.com/ ΋ΓǺ Γ ӜǺഋᏢኾ ౛ ᖄ๎ႝ၉Ǻ(02)6626-0678 ጃǺpublic@chiconypower.com Γ ୗ҉ ߏ ᖄ๎ႝ၉Ǻ(02)6626-0678 ጃǺpublic@chiconypower.com ΒǵᕴϦљǵϩϦљϷπቷǺ ᕴϦљ ǺཥчѱΟख़୔Ӏൺၡ 2ࢤ69 ဦ 30 ኴ ႝ၉Ǻ(02)6626-0678 ϩϦљǺค πቷǺค ౻ၸЊᐒᄬǺ ୍ж౛೽ ࢤ54 ဦ 4 ኴ Ǻhttp://agency.entrust.com.tw/cgi-bin/index.php ႝ၉Ǻ(02)2718-6425 ଄୍ൔ֋ᛝ᛾཮ीৣǺ ǵશШᄪ཮ीৣ ܌ ࢤ333 ဦ 27 ኴ Ǻ http://www.pwc.tw/ ႝ၉ Ǻ (02)2729-6666 ၗૻϐБԄǺคǶ ֟Ǻhttps://www.chiconypower.com/ ҽԖज़Ϧљ Ҟᒵ ।ԛ 1. ठൔ֋ਜ ",high,"Official MOPS annual report is dated and contains 電源/BBU-related business keywords; accepted as date-aware membership evidence, not a current static map.",AI_stock_rotation_radar,accepted,AI_stock_rotation_radar,2026-06-24,true,Batch05 attack-pool evidence: supports Pool3 Radar as attack candidate universe source; still partial until full coverage threshold is reached.
