ticker,price_date,required_as,impacted_f_signal_dates,r6_weekly_signal_start,r6_weekly_signal_end,weekly_r6_branches,required_fields,source_requirement,adjusted_close_ready,path_status,next_owner,existing_close,existing_daily_mark_available,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,raw_sha256,retrieved_at_utc,official_unadjusted_ohlc_ready,adjustment_policy,blocked_reason,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
1301,2017-05-15,daily_mark_entry_close,2017-05-12,2017-05-15,2017-05-22,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,89.0,89.3,88.8,89.0,6155448,547528272,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,2f97b5d260d169930f0228386695f91a58e8ece187081e322fc2f5dc4fb74e71,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3260,2020-01-17,daily_mark_entry_close|daily_mark_following_close,2020-01-15|2020-01-16,2020-01-13,2020-01-20,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,75.9,76.8,75.1,75.1,7664,581168,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3260,2020-01-20,daily_mark_following_close,2020-01-16,2020-01-13,2020-01-20,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,75.7,76.5,75.5,76.0,6648,505429,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T06:06:39+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3324,2016-03-01,daily_mark_entry_close,2016-02-26,2016-03-01,2016-03-08,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,70.0,75.9,70.0,75.9,1538,113367,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3324,2016-03-02,daily_mark_entry_close|daily_mark_following_close,2016-02-26|2016-03-01,2016-03-01,2016-03-08,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,79.2,81.0,73.4,74.0,1939,151284,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3324,2016-03-03,daily_mark_entry_close|daily_mark_following_close,2016-03-01|2016-03-02,2016-03-01,2016-03-08,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,74.8,76.3,71.4,76.3,794,58821,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3324,2016-03-04,daily_mark_entry_close|daily_mark_following_close,2016-03-02|2016-03-03,2016-03-01,2016-03-08,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,78.0,78.0,75.2,76.5,751,57149,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3324,2016-03-07,daily_mark_following_close,2016-03-03,2016-03-01,2016-03-08,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,77.5,77.5,74.0,75.0,828,61987,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,aaaf73216d4e52152caf6953f6dcc5836815d7bec78ef96003364b3f4f7619d4,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3346,2017-02-06,daily_mark_entry_close,2017-02-03,2017-02-06,2017-02-13,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,79.5,80.3,77.0,77.1,1144100,89094020,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3346,2017-02-07,daily_mark_entry_close|daily_mark_following_close,2017-02-03|2017-02-06,2017-02-06,2017-02-13,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,76.8,83.5,75.6,83.0,2287978,187069382,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3346,2017-02-08,daily_mark_entry_close|daily_mark_following_close,2017-02-06|2017-02-07,2017-02-06,2017-02-13,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,83.5,84.9,80.5,81.0,1523666,125416012,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3346,2017-02-09,daily_mark_entry_close|daily_mark_following_close,2017-02-07|2017-02-08,2017-02-06,2017-02-13,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,80.5,82.8,79.5,80.0,1161733,93728840,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3346,2017-02-10,daily_mark_entry_close|daily_mark_following_close,2017-02-08|2017-02-09,2017-02-06,2017-02-13,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,79.8,88.0,78.9,88.0,3981461,337783768,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3346,2017-02-13,daily_mark_following_close,2017-02-09,2017-02-06,2017-02-13,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,90.9,96.8,90.0,96.0,3606122,338595057,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,80a557c6909aad4f0553901f606b89db77024bb0255843c567fd443a0b89c0f9,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3661,2019-09-16,daily_mark_entry_close,2019-09-12,,,market_bias_override,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,131.5,134.0,128.0,134.0,3504522,459036948,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3661,2019-09-17,daily_mark_entry_close|daily_mark_following_close,2019-09-12|2019-09-16,,,market_bias_override,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,133.5,137.0,132.0,137.0,4008136,540434768,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3661,2019-09-18,daily_mark_entry_close|daily_mark_following_close,2019-09-16|2019-09-17,,,market_bias_override,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,137.0,141.5,135.5,137.5,7300668,1010030346,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3661,2019-09-19,daily_mark_entry_close|daily_mark_following_close,2019-09-17|2019-09-18,,,market_bias_override,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,140.0,151.0,140.0,151.0,15398192,2290934992,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3661,2019-09-20,daily_mark_entry_close|daily_mark_following_close,2019-09-18|2019-09-19,,,market_bias_override,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,154.0,164.0,151.5,164.0,19774077,3095100503,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
3661,2019-09-23,daily_mark_following_close,2019-09-19,,,market_bias_override,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TWSE,161.5,166.0,160.0,164.0,8276591,1351688120,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6121,2017-10-30,daily_mark_entry_close,2017-10-27,2017-10-30,2017-11-06,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,173.5,174.0,169.0,171.0,1057,180841,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,c627550f3a5d00561d0ff3962e506f952f8b023cca890e4d17333ba0a0da3bc3,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6121,2017-10-31,daily_mark_entry_close|daily_mark_following_close,2017-10-27|2017-10-30,2017-10-30,2017-11-06,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,171.0,174.5,171.0,173.5,881,152303,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,c627550f3a5d00561d0ff3962e506f952f8b023cca890e4d17333ba0a0da3bc3,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6121,2017-11-01,daily_mark_entry_close|daily_mark_following_close,2017-10-30|2017-10-31,2017-10-30,2017-11-06,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,175.0,179.5,174.0,176.5,1300,230529,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6121,2017-11-02,daily_mark_entry_close|daily_mark_following_close,2017-10-31|2017-11-01,2017-10-30,2017-11-06,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,176.0,177.0,175.0,176.5,428,75405,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6121,2017-11-03,daily_mark_entry_close|daily_mark_following_close,2017-11-01|2017-11-02,2017-10-30,2017-11-06,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,177.0,186.5,176.5,181.0,2268,412685,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6121,2017-11-06,daily_mark_following_close,2017-11-02,2017-10-30,2017-11-06,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,181.0,186.0,178.0,185.5,2114,386596,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,4519c013503738809ee2a6c5b10b9544580bbc3fc764e511b5eed9ca2dc4dc30,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6143,2015-10-12,daily_mark_entry_close,2015-10-08,2015-10-12,2015-10-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,68.5,69.4,67.2,67.9,1565,107263,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6143,2015-10-13,daily_mark_entry_close|daily_mark_following_close,2015-10-08|2015-10-12,2015-10-12,2015-10-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,68.0,69.3,67.2,68.8,1655,113742,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6143,2015-10-14,daily_mark_entry_close|daily_mark_following_close,2015-10-12|2015-10-13,2015-10-12,2015-10-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,69.7,69.8,68.0,68.0,782,53737,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
6143,2015-10-15,daily_mark_entry_close|daily_mark_following_close,2015-10-13|2015-10-14,2015-10-12,2015-10-19,route_support,official_unadjusted_close_at_price_date_for_daily_mark_path,selected_ticker_only official daily unadjusted OHLC; reuse prior Radar rows before bounded official month routes,False,blocked_pending_core_daily_r6_mark_absorption,Radar/Data bounded P1 weekly R6 selected-stock daily OHLC attribution gap fill,,False,,TPEx,68.0,68.4,66.3,66.5,1346,90254,local_reused_official_selected_ohlc_package,outputs\radar_vnext_daily_incumbent_challenger_selected_stock_daily_ohlc_gap_fill_20260710\daily_incumbent_challenger_selected_stock_daily_unadjusted_ohlc_rows.csv,official_unadjusted_ohlcv_reused_local_source_package,6247bcdcae8720b9481bc092be2b98aee5a1cc56b02462547d3e2b44795d65ac,2026-07-10T05:14:35+00:00,True,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
