ticker,name,market,year_month,route,source_url,raw_cache_path,raw_sha256,route_status,route_error,accepted_month_rows,target_dates_in_month,target_dates_found,response_bytes,retrieved_at_utc,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2023,燁輝,TWSE,202112,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20211201&stockNo=2023&response=json,raw_sources\twse_rwd_stock_day_2023_202112.json,830da433ac03756627594de35356501e632851ffecffc3eab99dca2b06f53de1,fetched,,22,2,2,2875,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2027,大成鋼,TWSE,201901,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190101&stockNo=2027&response=json,raw_sources\twse_rwd_stock_day_2027_201901.json,200040338da6091b4868c3207543e28b96d54296b06b5d6aebe10760f95f04d6,fetched,,21,2,2,2789,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2059,川湖,TWSE,201506,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150601&stockNo=2059&response=json,raw_sources\twse_rwd_stock_day_2059_201506.json,8451e36942240f87aa62765411145caa8c49207622c22ac57fcb00119b7e8e17,fetched,,21,1,1,2700,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2059,川湖,TWSE,201507,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150701&stockNo=2059&response=json,raw_sources\twse_rwd_stock_day_2059_201507.json,630056452e78a986fdb27525ddf84264ac06589c241e62031cc4091cffbaeb24,fetched,,22,1,1,2790,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2059,川湖,TWSE,201705,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170501&stockNo=2059&response=json,raw_sources\twse_rwd_stock_day_2059_201705.json,8bdb25732b5531099463b73075dabe9dc48c2fc1f0adb28d453a6cd88165f70e,fetched,,20,2,2,2678,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2101,南港,TWSE,202002,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200201&stockNo=2101&response=json,raw_sources\twse_rwd_stock_day_2101_202002.json,5a95e025c91552642c37b6aeb5c762e44f89d8e8a78a73658f4a26288a41cd9d,fetched,,19,2,2,2550,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2108,南帝,TWSE,202008,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200801&stockNo=2108&response=json,raw_sources\twse_rwd_stock_day_2108_202008.json,7f72998425452434a853536150d31b799eea5ddf8ad56159c0daf7d56f5ab3b2,fetched,,21,1,1,2754,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2108,南帝,TWSE,202009,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200901&stockNo=2108&response=json,raw_sources\twse_rwd_stock_day_2108_202009.json,f901a49c86d4e4186022f75481b1e873a2699079f7683377cb630e28025800e0,fetched,,22,1,1,2871,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2231,為升,TWSE,201511,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20151101&stockNo=2231&response=json,raw_sources\twse_rwd_stock_day_2231_201511.json,5ee87044454be71667ff81da80f51eb816c37b54b5895d8f8f89b70026ad3a72,fetched,,21,2,2,2697,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2231,為升,TWSE,201607,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160701&stockNo=2231&response=json,raw_sources\twse_rwd_stock_day_2231_201607.json,2105fa36f60c38e92e9f0034ce5a81868880ac920f495a4b73b361572561a01f,fetched,,20,2,1,2597,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2231,為升,TWSE,201712,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171201&stockNo=2231&response=json,raw_sources\twse_rwd_stock_day_2231_201712.json,a30ba3746af03aa7bdb6d5425b616a1a49d60c8f778440bafc70b73e81db8b28,fetched,,21,2,2,2769,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2231,為升,TWSE,201802,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180201&stockNo=2231&response=json,raw_sources\twse_rwd_stock_day_2231_201802.json,d0d335895ba0e27b5c602c9d082f00ae8d79c12d6b5a112552305fef59320a62,fetched,,13,2,2,2077,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2231,為升,TWSE,201908,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=2231&response=json,raw_sources\twse_rwd_stock_day_2231_201908.json,da8268568acc91adcff9d90b79864f75049977b6dbefb33e976c1a33457f639d,fetched,,21,4,4,2797,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2239,英利-KY,TWSE,201603,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=2239&response=json,raw_sources\twse_rwd_stock_day_2239_201603.json,063808fc88bd2e3ed0ba24a3d07031cd5b6072507fb9e47afd2830be0258befe,fetched,,23,2,2,2865,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2308,台達電,TWSE,201603,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=2308&response=json,raw_sources\twse_rwd_stock_day_2308_201603.json,6600138771c80cca55fdbab1a6598ef3d4d56ed98ab45b5eb54f73976542a114,fetched,,23,1,1,2978,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2308,台達電,TWSE,201604,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2308&response=json,raw_sources\twse_rwd_stock_day_2308_201604.json,63aa9c290338687e8592a466b6ced98aab1850110c61dedad22afcc3aee92bf7,fetched,,19,1,1,2602,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2308,台達電,TWSE,202012,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201201&stockNo=2308&response=json,raw_sources\twse_rwd_stock_day_2308_202012.json,cf4376cab2e451acd572a65abedebb286ac32df9bf3d37fb553d934f209d6e63,fetched,,23,3,3,3101,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2313,華通,TWSE,201703,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170301&stockNo=2313&response=json,raw_sources\twse_exchange_stock_day_2313_201703.json,57e352e6b4a63a73d3898605a1f21c8d9fec167f654897871147719cdcefc13a,fetched,,23,2,2,2988,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2317,鴻海,TWSE,201610,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=2317&response=json,raw_sources\twse_rwd_stock_day_2317_201610.json,c388e3c89ad05cdf6f92103bfa3323587d3d6555345f90e834763e38019380c6,fetched,,20,2,2,2761,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2317,鴻海,TWSE,201611,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=2317&response=json,raw_sources\twse_rwd_stock_day_2317_201611.json,503af5363356cba6f126a48f6b73ee0b3518066d217d47da67c60f2efafca893,fetched,,22,2,2,2952,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2317,鴻海,TWSE,201911,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191101&stockNo=2317&response=json,raw_sources\twse_exchange_stock_day_2317_201911.json,132e2b7c9e839acbd1833792bb948071fb1b23a1847cab801fadd5f149d0b611,fetched,,21,3,3,2871,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2325,矽品,TWSE,201502,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150201&stockNo=2325&response=json,raw_sources\twse_rwd_stock_day_2325_201502.json,98333c872958bec1577f787cf6d9a37b2cafac5a890e7e4f0c040b1b6261249a,fetched,,13,2,2,1988,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2325,矽品,TWSE,201503,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=2325&response=json,raw_sources\twse_exchange_stock_day_2325_201503.json,3eec6733dbd1d735467d97dda13acea0ebd3b8c9a73d5d1ea73d9081b38209bc,fetched,,22,3,3,2805,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2327,國巨*,TWSE,201902,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190201&stockNo=2327&response=json,raw_sources\twse_exchange_stock_day_2327_201902.json,bc073e2599f8553d42c1c81c834fd868852a1c4b83ff8ddf256bd7d8d7767ff6,fetched,,13,2,2,2146,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2327,國巨*,TWSE,202010,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201001&stockNo=2327&response=json,raw_sources\twse_exchange_stock_day_2327_202010.json,8eb5cc8374b9f2b08e71139da0a63ceedf6b111a698ef3ffbefb3ac711beb693,fetched,,19,2,2,2708,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2327,國巨*,TWSE,202011,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201101&stockNo=2327&response=json,raw_sources\twse_exchange_stock_day_2327_202011.json,7d34e32d200669dc95f5671fd3e0b16c04c87bed2df130a4d9d4afd967ea2695,fetched,,21,2,2,2923,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2330,台積電,TWSE,202008,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200801&stockNo=2330&response=json,raw_sources\twse_exchange_stock_day_2330_202008.json,3c493958773f92798e9b0bcdc28e64dd6e18d5cfd84f83f4b60a902c92ec060a,fetched,,21,2,2,2969,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2338,光罩,TWSE,202109,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=2338&response=json,raw_sources\twse_exchange_stock_day_2338_202109.json,5ea9d4e45f42769d330ac6d00a707192880a086eb56779915bc5dfe76e70aa0b,fetched,,20,3,3,2700,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2340,台亞,TWSE,201709,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170901&stockNo=2340&response=json,raw_sources\twse_exchange_stock_day_2340_201709.json,c131fa5cfeb20fa1f41d26d2532db1255e5ac7ca5f13531f23455636683f351d,fetched,,15,2,1,2239,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2344,華邦電,TWSE,201912,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2344&response=json,raw_sources\twse_exchange_stock_day_2344_201912.json,50394ce4cdaeb715e11694c30f70632cfe21f634160a30ec6392778c6cd07f31,fetched,,22,2,2,2916,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2344,華邦電,TWSE,202112,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211201&stockNo=2344&response=json,raw_sources\twse_exchange_stock_day_2344_202112.json,d2af2df52fd598bcafe584c47b4d10b5b70535fe01616259524aecaa5741f98e,fetched,,22,2,2,2925,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2344,華邦電,TWSE,202205,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=2344&response=json,raw_sources\twse_exchange_stock_day_2344_202205.json,f599a12960254ec042c26a8760ea0e7402979455013ca00e2d6bac7f1d94dc4f,fetched,,21,2,2,2810,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2345,智邦,TWSE,201704,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170401&stockNo=2345&response=json,raw_sources\twse_exchange_stock_day_2345_201704.json,d7a67e71b86029c2878d96ae4ff6414dd4681b3f2fc118fa29a38292d6fbd251,fetched,,18,4,4,2506,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2345,智邦,TWSE,201810,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181001&stockNo=2345&response=json,raw_sources\twse_exchange_stock_day_2345_201810.json,8a3b18332d4b74b240f312f2290a37dd0a22b5d9a82d364dfd66eb260307dafb,fetched,,22,1,1,2885,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2345,智邦,TWSE,201811,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181101&stockNo=2345&response=json,raw_sources\twse_exchange_stock_day_2345_201811.json,ee3903349e2389e76e401b539fc0f8ceca7c3a3ebbac9de5d691ad21231198f8,fetched,,6,1,0,1508,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2345,智邦,TWSE,202111,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211101&stockNo=2345&response=json,raw_sources\twse_exchange_stock_day_2345_202111.json,8b91944394179b876b67ba484533dc13695eb79a8a569ecf866b24256df6fc38,fetched,,22,1,1,2964,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2345,智邦,TWSE,202112,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211201&stockNo=2345&response=json,raw_sources\twse_exchange_stock_day_2345_202112.json,4bf24008bcb2e3a648d277e414de4ff53e5738d501efb46aecba56ede8088ee9,fetched,,22,1,1,2960,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2345,智邦,TWSE,202202,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220201&stockNo=2345&response=json,raw_sources\twse_exchange_stock_day_2345_202202.json,93cead821244095ea893c24bbf40781d3f4f8bc5f368e02188da0c6d9bdb293e,fetched,,15,2,2,2283,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2345,智邦,TWSE,202205,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=2345&response=json,raw_sources\twse_exchange_stock_day_2345_202205.json,75aeaf2cf555b53fa44f6b579e57795d88eb63fcb252dbc6fa74feaa18952831,fetched,,21,2,2,2873,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2347,聯強,TWSE,201804,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=2347&response=json,raw_sources\twse_exchange_stock_day_2347_201804.json,4ad0be5447745b4833ea557544ce0b48839b78a5df3488a77a310ff08d693c1f,fetched,,18,2,2,2501,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2351,順德,TWSE,202208,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=2351&response=json,raw_sources\twse_exchange_stock_day_2351_202208.json,fa5447017497a45b5acd24f0955121dbfd0ae8c800a9de05fe449d68d176b854,fetched,,23,2,2,3037,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2353,宏碁,TWSE,202004,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200401&stockNo=2353&response=json,raw_sources\twse_exchange_stock_day_2353_202004.json,29a207c26aa75ef73482c8a55ec957d1f54c5af7d6d39db17752df25add5db83,fetched,,20,2,2,2700,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2354,鴻準,TWSE,201504,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=2354&response=json,raw_sources\twse_exchange_stock_day_2354_201504.json,034437eb0a2750428bf985e840d9e6f2a88467559255d211f950d2f16ffa7193,fetched,,20,2,2,2614,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2355,敬鵬,TWSE,201710,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171001&stockNo=2355&response=json,raw_sources\twse_exchange_stock_day_2355_201710.json,281b16b79b79c800a7153dc6c2244822f8b6225682d841c195a4ccfd967a65db,fetched,,19,2,2,2580,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2357,華碩,TWSE,202110,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=2357&response=json,raw_sources\twse_exchange_stock_day_2357_202110.json,0671a93ace619e838e17da402392da9a3f7e4562710e8863cf944ee89f6488c9,fetched,,20,2,2,2783,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2360,致茂,TWSE,201703,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170301&stockNo=2360&response=json,raw_sources\twse_exchange_stock_day_2360_201703.json,753bafa660c158a661cc25df8cf24cb67043e2580399e8c3931cd05750c83b88,fetched,,23,2,2,2913,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2360,致茂,TWSE,201807,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=2360&response=json,raw_sources\twse_exchange_stock_day_2360_201807.json,f862f2d43562089eed2bf8c2ab112768763d662e4719388e0122fc0596d84d87,fetched,,22,2,2,2929,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2360,致茂,TWSE,202006,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200601&stockNo=2360&response=json,raw_sources\twse_exchange_stock_day_2360_202006.json,c1022cc03ad81844e0b6b9083386fbe320b5981b6bbcb5bf70ef8d4e47a78604,fetched,,20,1,1,2734,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2360,致茂,TWSE,202007,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200701&stockNo=2360&response=json,raw_sources\twse_exchange_stock_day_2360_202007.json,14e68d225e310362fef5758bbb1f8be2d0acb7d5060df9b58e156cf198fff7c0,fetched,,23,1,1,3028,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2376,技嘉,TWSE,202002,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200201&stockNo=2376&response=json,raw_sources\twse_exchange_stock_day_2376_202002.json,b131aad1c4ada1235cd7ffbb60e7ad1a672955ca02d4e80324adc99209672177,fetched,,19,2,2,2621,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2377,微星,TWSE,202006,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200601&stockNo=2377&response=json,raw_sources\twse_exchange_stock_day_2377_202006.json,48220ead913828856fa4db289d155d67feb86b4abeba398a5ed125daea925735,fetched,,20,2,2,2769,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2377,微星,TWSE,202007,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200701&stockNo=2377&response=json,raw_sources\twse_exchange_stock_day_2377_202007.json,27dc52e3f5daad2db15f7f74accf5d952bac2d3e108834797baacdebb841428e,fetched,,23,2,2,3078,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2377,微星,TWSE,202008,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200801&stockNo=2377&response=json,raw_sources\twse_exchange_stock_day_2377_202008.json,53325bc3d202088d28308145dfea8f3ca61a3eba2fa709708fc263f685cc2bb5,fetched,,21,1,1,2884,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2377,微星,TWSE,202109,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=2377&response=json,raw_sources\twse_exchange_stock_day_2377_202109.json,14704af811f6c70131ccf4fb26b45a6dc7544e1a051299ab1fd8d92ab6691997,fetched,,20,1,1,2767,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2377,微星,TWSE,202110,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211001&stockNo=2377&response=json,raw_sources\twse_exchange_stock_day_2377_202110.json,59d40f7db153f905e825ace4c6ff39c02c50a453f3365f99cfb00c8aca86afb2,fetched,,20,1,1,2780,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2379,瑞昱,TWSE,201611,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161101&stockNo=2379&response=json,raw_sources\twse_exchange_stock_day_2379_201611.json,81c1ab8bfc60867cf401d787f4f437b526ea7e0068ed641e4affa8d9ba47db8b,fetched,,22,2,2,2938,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2379,瑞昱,TWSE,202007,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200701&stockNo=2379&response=json,raw_sources\twse_exchange_stock_day_2379_202007.json,af8eb8093c95b2819b09a774d5ba814cb9ea9ffb84ff01367bce3c195af5d052,fetched,,23,2,2,3097,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2382,廣達,TWSE,201606,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160601&stockNo=2382&response=json,raw_sources\twse_exchange_stock_day_2382_201606.json,cb2d6060063a952f1c1ecee7c04d9513dc94c59069f5a116d8f17fe07501227b,fetched,,21,2,2,2695,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2383,台光電,TWSE,201704,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170401&stockNo=2383&response=json,raw_sources\twse_exchange_stock_day_2383_201704.json,1de6ddbbf484f405d49069584fddf93b5022f0ccb8fd1e638d458ada1fc6a33c,fetched,,18,1,1,2572,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2383,台光電,TWSE,201705,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170501&stockNo=2383&response=json,raw_sources\twse_exchange_stock_day_2383_201705.json,62e6bda0f7c926d1911c811410273d09630d7d0c958864ba360d82b0530c92a6,fetched,,20,1,1,2766,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2383,台光電,TWSE,201912,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2383&response=json,raw_sources\twse_exchange_stock_day_2383_201912.json,5431fbc20569102005492aab395b454ded374b3c90ced39ac072a9cc945bd8e9,fetched,,22,2,2,2887,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2409,友達,TWSE,201508,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=2409&response=json,raw_sources\twse_exchange_stock_day_2409_201508.json,2f4a45cae5b33206d2c2e282e6574f1b97101b329f64792cd60d1cc2e6eed442,fetched,,21,1,1,2693,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2409,友達,TWSE,201509,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150901&stockNo=2409&response=json,raw_sources\twse_exchange_stock_day_2409_201509.json,bf11c6e0aba7c7eaa205d928a31d923bd8f98fbe46c13352a2d06c0a1fadb867,fetched,,20,1,1,2634,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2419,仲琦,TWSE,201709,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170901&stockNo=2419&response=json,raw_sources\twse_exchange_stock_day_2419_201709.json,e76f4defb8b04e8b81d7771a315b2e5e5755db1409390fdbe92ec7f7f547ffa9,fetched,,22,2,2,2849,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2439,美律,TWSE,201510,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=2439&response=json,raw_sources\twse_exchange_stock_day_2439_201510.json,8dd26bf90d6df85e9c2a3c32288f44263ad4aeba005ec3c9ddcbbfdd70ecfb49,fetched,,21,2,2,2784,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2441,超豐,TWSE,202108,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210801&stockNo=2441&response=json,raw_sources\twse_exchange_stock_day_2441_202108.json,b626cb9da8c13443293d52daadd41d06343326f4780866010a7c2b8dc5d5739d,fetched,,22,2,2,2870,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2448,晶電,TWSE,201812,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181201&stockNo=2448&response=json,raw_sources\twse_exchange_stock_day_2448_201812.json,8a786c6896e75cb6277e2e18e732596958bf8f20df00b919a6b058dbdc018cb0,fetched,,21,2,2,2807,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
2448,晶電,TWSE,201909,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190901&stockNo=2448&response=json,raw_sources\twse_exchange_stock_day_2448_201909.json,7763bd1d64ac4008cd83d631972d930d8216d65d93c451d5a8d0fbf642446fe7,fetched,,19,2,2,2604,2026-07-09T01:43:18+00:00,0,False,False,False,False,False,False,False,True,False
